ID,MLS,Title,Currency,Price,Type,listingType,District,Description,Bedrooms,Bathrooms,Garage,Stories,Zoning,SquareFt,Acreage,YearBuilt,Views,Furnished,Tennis,Dock,Alarm,Gym,Pictures,Videos
2028,413556,"The Beach House plus one Acre Raw Land",usd,6350000,Residential,"Single Family Home",Prospect,"<p>INCLUSIVE OF AMAZING LAND SIDE ACRE RAW LAND PARCEL.  </p>
<p style=""margin-top: 0in;""><span style=""font-size: 12.0pt; font-family: 'Arial',sans-serif; color: #22262a;"">This conveniently situated Beach House and its' intoxicating garden  will win your heart!  Spectacular views from every angle and privacy abound create the ideal Cayman living experience...understated elegant Four Bed Beach House within moments to restaurants, shops and George Town Harbour.  Extensive use of copper roofing, marble and granite floors, decks, driveway and counter tops, rated glass and high ceilings Intertwined with hibiscus, orchids, verdant living walls with a light off shore roar from the reef protected bay....you need to visit and make this your new Island Magical Paradise.</span></p>
<p style=""margin-top: 0in; margin-bottom: 1rem; font-variant-ligatures: normal; font-variant-caps: normal; orphans: 2; text-align: start; widows: 2; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; word-spacing: 0px;""><span style=""font-size: 12.0pt; font-family: 'Arial',sans-serif; color: #22262a;"">Designer details throughout and very well thought out architecture to appreciate.  Not very often does a private beach home like this come to the market.  It needs NOTHING and has never been rented out.  An exclusive private oasis available now.  Additional acre across the street available as well to ensure room to spread out and grow if this is your desire.  Two car garage can become living space as it is Oceanfront!</span></p>",4,4,2,2,"Low Density Residential",4100,1.4,2006,"Beach Front",Yes,0,0,0,0,"https://images.remax.ky/listings/2028/dji-0333.jpg, https://images.remax.ky/listings/2028/eye-3274.jpg, https://images.remax.ky/listings/2028/eye-4061.jpg, https://images.remax.ky/listings/2028/eye-4087.jpg, https://images.remax.ky/listings/2028/eye-4105.jpg, https://images.remax.ky/listings/2028/eye-3270.jpg, https://images.remax.ky/listings/2028/eye-3254.jpg, https://images.remax.ky/listings/2028/eye-3265.jpg, https://images.remax.ky/listings/2028/eye-3262.jpg, https://images.remax.ky/listings/2028/eye-4206.jpg, https://images.remax.ky/listings/2028/eye-4191.jpg, https://images.remax.ky/listings/2028/collage01.jpg, https://images.remax.ky/listings/2028/collage03.jpg, https://images.remax.ky/listings/2028/collage04.jpg, https://images.remax.ky/listings/2028/collage03.jpg, https://images.remax.ky/listings/2028/dji-0346-copy.jpg, https://images.remax.ky/listings/2028/collage05.jpg, https://images.remax.ky/listings/2028/collage06.jpg, https://images.remax.ky/listings/2028/dji-0314.jpg, https://images.remax.ky/listings/2028/dji-0318.jpg",
2032,413564,"The Auto Spa",cid,2900000,Commercial,Retail,"George Town Centr","<p>The Auto Spa is Cayman's only automated car wash, and boasts brand new car wash equipment, streamlined facilities, detailing bay, office, air conditioned customer waiting area, a water recycling facility and superb road frontage and visibility in a high traffic location. The business is well established having operated since 2004 and generates healthy profits. All new equipment and drive through car wash increases profitability due to latest technologies. Turnover is over US$1m with net income close to 40%. </p>",,,Yes,1,Commercial,24000,0.55,2004,"Garden View,Inland",,0,0,0,0,"https://images.remax.ky/listings/2032/jj0-0102.jpg, https://images.remax.ky/listings/2032/jj0-0097.jpg, https://images.remax.ky/listings/2032/jj0-0084.jpg, https://images.remax.ky/listings/2032/jj0-0056.jpg, https://images.remax.ky/listings/2032/jj0-0051.jpg, https://images.remax.ky/listings/2032/jj0-0032.jpg, https://images.remax.ky/listings/2032/jj0-0007.jpg",
2033,413567,"Sunrise Landings Large Waterfront Lot",usd,729000,Land,"Low Density Residential",Savannah,"<p>Wake up to the stunning views of the North Sound in your dream house! This 0.62 acre piece of land is ready for all the posbilities. Located in the quiet community of Sunrise Landings, this view needs to be seen in person!</p>",,,No,,,,0.62,,"Water Front",,0,0,0,0,"https://images.remax.ky/listings/2033/dji-0870-edit2.jpg, https://images.remax.ky/listings/2033/dji-0820.jpg, https://images.remax.ky/listings/2033/dji-0820-edit.jpg, https://images.remax.ky/listings/2033/dji-0838-edit.jpg, https://images.remax.ky/listings/2033/dji-0842-edit2.jpg, https://images.remax.ky/listings/2033/dji-0844-edit2.jpg, https://images.remax.ky/listings/2033/dji-0878-edit2.jpg, https://images.remax.ky/listings/2033/dji-0830-edit.jpg, https://images.remax.ky/listings/2033/dji-08642.jpg",
2034,413562,"Prime Development Land West Bay",cid,3422000,Land,Beach/Hotel/Tourism,"W Bay North East","<p>Perfectly positioned 6.2 acre development opportunity in West Bay. This property has been zoned Hotel &amp; Tourism, giving a multitude of development options and is minutes away from the kitesurfing waters of Barker’s Beach. West Bay has been grabbing the attention of buyers with a handful of developments already underway. Jump on this opportunity and start your dream project!</p>",,,No,,Hotel/Tourism,,6.2,,Inland,,0,0,0,0,"https://images.remax.ky/listings/2034/dji-0746-edit.jpg, https://images.remax.ky/listings/2034/dji-0753-edit.jpg, https://images.remax.ky/listings/2034/dji-0792.jpg, https://images.remax.ky/listings/2034/dji-0768.jpg",
2041,413577,"Willow Pointe Renovated 3 bed, 3.5 bath ",cid,549000,Residential,Condominium,Spotts,"<p>Renovated, bright and spacious 3 bedroom, 3.5 bathroom townhome in a complex with two pools, beautiful gardens, on site gym, kids play area, 2 allocated parking spaces. Open plan living area with modern kitchen, utility, breakfast bar, dining area, living room, all overlooking the screened in private patio and landscaped gardens. Large bedrooms, all ensuite with balcony from master overlooking the pool, plus guest WC on the ground floor. Located between Grand Harbour and Countryside so close to lots of amenities and close to many schools. Call to view today. </p>",3,3.5,No,3,,1886,,2006,"Garden View,Pool View",Yes,0,0,0,1,"https://images.remax.ky/listings/2041/dsc09928-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09918-hdr.jpg, https://images.remax.ky/listings/2041/dsc09898-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09888-hdr.jpg, https://images.remax.ky/listings/2041/dsc09933-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09968-edit.jpg, https://images.remax.ky/listings/2041/dsc09878-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09863-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09951-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09783-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09758-hdr.jpg, https://images.remax.ky/listings/2041/dsc09809.jpg, https://images.remax.ky/listings/2041/dsc09823-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09843-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09718-hdr-edit.jpg, https://images.remax.ky/listings/2041/dsc09743-hdr.jpg, https://images.remax.ky/listings/2041/willow-pointe-floor-plan.jpg",
2043,413582,"Watermark - Perfect Vantage Point",usd,8500000,Residential,Condominium,"W Bay Bch North","<p>Absolutely prime location! The perfect height for privacy, yet encompassing views of the beautiful manicured grounds and pool, beachfront, water’s edge, and the Caribbean Sea, without being too high in the building to be able to enjoy all of this. Oversized, very wide balcony on the beachfront is ideal for lounging, dining, and entertaining. If you truly want the very best beachfront lifestyle, The WaterMark offers unprecedented bespoke living on Seven Mile Beach. Featuring cutting edge architecture and interior design, together with unsurpassed services and amenities which include: full service spa and wellness facility, fitness studio, private dining room, beachfront conservatory with wine storage, full bar, chef’s kitchen, fine dining restaurant, car service and valet, concierge, boardroom, private elevators, screening room, library lounge, beach cabanas, guest suites, children’s pool and splash pad, adult pool, expansive main pool, and 24 hour security.</p>",4,4.5,Yes,,Hotel/Tourism,4050,,2023,"Beach Front",No,0,0,1,1,"https://images.remax.ky/listings/2043/c0a78518-f715-4843-86fc-5623e62752bf.jpeg, https://images.remax.ky/listings/2043/2db18e22-295a-4aae-8561-c5d311183bb1.jpeg, https://images.remax.ky/listings/2043/c4f5ed59-62c1-48bf-a95b-27fb42219bec.jpeg, https://images.remax.ky/listings/2043/fdd5e320-edd2-4089-857e-06a096c74253.jpeg, https://images.remax.ky/listings/2043/f2a1b78c-3720-457b-bcdc-8b9ddba7c939.jpeg, https://images.remax.ky/listings/2043/f3bfe665-7db0-4f21-bafb-cbffef37b2d7.jpeg, https://images.remax.ky/listings/2043/553a4262-9071-4807-b7f4-09b581bc2034.jpeg, https://images.remax.ky/listings/2043/56e77344-d12b-4872-95b8-190e4cb8dd39.jpeg, https://images.remax.ky/listings/2043/747e7e06-5196-4aee-a956-f9c82ed7a9d1.jpeg, https://images.remax.ky/listings/2043/41cd2407-d4e6-472a-8a2d-a8f7c9fb6d6a.jpeg, https://images.remax.ky/listings/2043/36648109-2f2f-45d2-a2a1-2e04ffd90bf5.jpeg, https://images.remax.ky/listings/2043/041330ec-88e7-4571-b53f-1ab5a2cd5097.jpeg",
2044,413584,"South Bay Beach Club #14",usd,3200000,Residential,Condominium,"W Bay Bch South","<p>A very rare find! This is one of the largest residences in South Bay Beach Club, which hardly ever becomes available for sale. Featuring stunning views of a gorgeous white sandy beach and the pristine Caribbean Sea. A perfect floor level for some privacy and one of the absolute best views, not too high where you lose perspective of the combination of the beach, water’s edge, and stunning colours of the Sea. This residence has a large open living area, incredible kitchen, dining area, living room, and very wide screened patio, all with views of the beach and turquoise waters below. The gourmet kitchen offers granite counter tops, built in oven, microwave, clean-top cook top, and stainless exhaust fan. Living areas incorporate low maintenance tile flooring, tray ceiling with crown molding, and updated contemporary furnishings. The master suite features double vanities, free standing tub, and glass walled shower. An expansive screened balcony spans from the living room to the master suite and has ceiling fans, double slider doors that open to the beach, Sea, and fabulous sunsets. This spacious floor plan allows for ample inside utilities, an extra-large walk-in pantry, and plenty of storage areas. This unit also includes a dedicated secure parking space. Onsite property manager. South Bay Beach Club community includes oceanfront heated pool, perfect beachfront with chaise lounges, lounge chairs, umbrellas, fitness center, and BBQ area. Tremendous value and opportunity!</p>",4,4,1,1,Hotel/Tourism,2690,,2010,"Beach Front",Yes,0,0,0,0,"https://images.remax.ky/listings/2044/6ce79d10-2c4c-4398-9594-e7f7276880e5.jpeg, https://images.remax.ky/listings/2044/9f6911dc-8e35-41ba-b9e4-895df7bef6ad.jpeg, https://images.remax.ky/listings/2044/499c9d72-2f3e-43cd-9147-73fbdd73bd09.jpeg, https://images.remax.ky/listings/2044/933f10de-cea8-4fed-9361-d0f5c7d93cbd.jpeg, https://images.remax.ky/listings/2044/d405b428-1521-429a-92f9-1de2696ca3a9.jpeg, https://images.remax.ky/listings/2044/5208f947-93d4-4bcd-943c-2bd9350d1268.jpeg, https://images.remax.ky/listings/2044/dfdbc44b-434a-42c2-a4d4-bed52f293f5f.jpeg, https://images.remax.ky/listings/2044/27e6fbef-4ce4-42a3-9e65-4c0d20c58627.jpeg, https://images.remax.ky/listings/2044/df5e4f87-f08e-4674-bf5d-4fc67f55e075.jpeg, https://images.remax.ky/listings/2044/f85653d0-b15f-4342-ae9e-2e7dffcfd24a.jpeg, https://images.remax.ky/listings/2044/50f7c582-b6ac-4391-b0f8-ec53445b3a71.jpeg, https://images.remax.ky/listings/2044/a2f2087e-f54a-4a2e-b1e5-ff6a6e0e9eb2.jpeg, https://images.remax.ky/listings/2044/d4ce9a82-6bf8-4c80-bb43-a44468c863e1.jpeg, https://images.remax.ky/listings/2044/9a9534db-1574-402d-a3b0-4a89fbfee102.jpeg, https://images.remax.ky/listings/2044/af254a91-e544-4977-83d6-b896a3da3432.jpeg, https://images.remax.ky/listings/2044/03031f6e-f179-430d-8783-357c5975663d.jpeg, https://images.remax.ky/listings/2044/94ed7e79-cb93-4758-8786-41901ca35bea.jpeg, https://images.remax.ky/listings/2044/d2119eaa-7686-4c67-bba0-c26a6bbbcc93.jpeg, https://images.remax.ky/listings/2044/147053ec-1d74-4c42-822d-05c38b073627.jpeg, https://images.remax.ky/listings/2044/c64f6462-a944-439b-b0a7-4b7023f2905a.jpeg",
2047,413610,"Red Bay Family Home ",cid,750000,Residential,"Single Family Home",Prospect,"<p>Excellent opportunity to own within towns reach.  Great 3 bedroom plus den home sits on half acre with grotto style pool.  Spacious floor plan of 3650 SF and double car garage.  </p>",3,2,Yes,,"Low Density Residential",3650,.50,1997,"Pool View",No,0,0,0,0,"https://images.remax.ky/listings/2047/house-and-pool.jpg, https://images.remax.ky/listings/2047/aerial.jpg, https://images.remax.ky/listings/2047/abby-way-home-front.jpg, https://images.remax.ky/listings/2047/pool.jpg",
2049,413625,".85 Acres in Little Cayman ",cid,145000,Land,"Little Cayman/Cayman Brac","Little Cayman East","<p>.85 acres of raw land located on the South East Coast of the desirable sister island Little Cayman. Sitting at up to 22ft. above sea level and offering over 100ft of road frontage with the potential of offering water views makes this parcel a great buy for a development! </p>",,,No,,,,.85,,"Inland,Lake View,Water View",,0,0,0,0,"https://images.remax.ky/listings/2049/arial-1.png, https://images.remax.ky/listings/2049/arial-w-features.png, https://images.remax.ky/listings/2049/91a259-terrainjpg.jpg",
2050,413630,"Evolution Luxury Beach Front Property",usd,7500000,Residential,"Single Family Home","Bodden Town","<p>A truly breathtaking and thoughtfully designed beachfront property with ocean front views from every room in the house, situated down a quiet location just 20 mins drive from George Town. This home has incredible attention to detail, having been designed by award winning architect Robert Towell and offers total privacy with over 250ft of beachfront, a 150ft private dock and expansive outdoor private patios and outdoor kitchen, ideal for entertaining. Sitting on an oversized lot at 0.75 acres with a 13ft elevation above sea level and room to develop this home is an investors dream and totally turn key for short term vacation rentals with incredible earning potential. Energy efficient design with 20KW solar panels on the rooftop, ICF construction, x 3 zones for AC: a total smart home with electric blinds, wired throughout for sound with ipads in each room. Comprising 7 bedrooms, all ensuite and all lead directly out to the private patios, pool, hot tub and oceanfront gazebos. Two master suites both with luxury en suite bathrooms, super spacious kids bunk room with lounge area, separate laundry room with double washers and dryers and full pantry/laundry room. The expansive open plan living room, kitchen and dining area offers total luxury with 12 ft ceilings, endless stunning ocean views, modern and fully planned kitchen with 2 fridge freezers and 2 dishwashers. This home could be the most wonderful beachfront family home or an incredible opportunity for an investor to buy a totally turn key short term vacation rental property that is turn key and ready to go. Get in touch to view. </p>",7,7.5,No,1,"Low Density Residential",6214,0.75,2017,"Beach Front",Yes,0,1,1,0,"https://images.remax.ky/listings/2050/dji-0811.jpg, https://images.remax.ky/listings/2050/whatsapp-image-2021-10-26-at-3.55.09-pm.jpeg, https://images.remax.ky/listings/2050/6e9491b4-d05c-4dbb-9c52-f9865b149129-copy.jpg, https://images.remax.ky/listings/2050/d9861986-06f9-4642-83f2-b94e203e7458.jpg, https://images.remax.ky/listings/2050/dsc01326-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01526-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01236-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01271-hdr.jpg, https://images.remax.ky/listings/2050/dsc01556-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01496-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01506-hdr-edit.jpg, https://images.remax.ky/listings/2050/532ea621-ecdd-49dc-89c5-11e5da20509a.jpg, https://images.remax.ky/listings/2050/7511f0d4-38d6-46ee-9e63-7c317542c725.jpg, https://images.remax.ky/listings/2050/c1647eee-47ca-45b5-90ab-044b80ee7ce6.jpg, https://images.remax.ky/listings/2050/dsc01081-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01096-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01101-hdr-edit-edit.jpg, https://images.remax.ky/listings/2050/dsc01421-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01401-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01426-hdr.jpg, https://images.remax.ky/listings/2050/dsc01441-hdr.jpg, https://images.remax.ky/listings/2050/dsc01156-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01171-hdr.jpg, https://images.remax.ky/listings/2050/dsc01367-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01205.jpg, https://images.remax.ky/listings/2050/dsc01331-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01351-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01356-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01366-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01466-hdr-edit.jpg, https://images.remax.ky/listings/2050/dsc01521.jpg, https://images.remax.ky/listings/2050/dsc01596-hdr.jpg, https://images.remax.ky/listings/2050/0686c303-960d-4cf3-86b4-851b19db46f0.jpg, https://images.remax.ky/listings/2050/0038fbd6-db11-43fb-b831-74cb3831af6e.jpg, https://images.remax.ky/listings/2050/aac2f7af-5476-410b-a223-b12edd04fdb5.jpg",
